NUM;NAME;RAJD;DECJD;P0;DM;
# Generated 2016-11-16 using PALFA Known_Pulsars database
# Contains only sources with DM > 0 and period > 0
1898;J1748-2446ag;267.02;-24.77917;0.00444803;237.75;
1899;J1748-2446aa;267.02;-24.77917;0.00578804;237.42;
1900;J1748-2446ab;267.02;-24.77917;0.00511971;238.34;
1901;J1748-2446ac;267.02;-24.77917;0.00508691;238.72;
1903;J0847-4316;131.98887;-43.28244;5.977492737;292.5;
1904;J1517-46;229.25;-46.6;0.88661;139.0;
1905;J1806+1023;271.71714;10.38842;0.484286459778;52.03;
1906;J1753-38;268.25;-38.81667;0.666804;168.0;
1907;J1952+26;19.8766667;26.5;0.020732368;315.4;
1908;J1537-4912;234.3675;-49.20083;0.30131077523;69.7;
1909;J1850+01;282.5125;1.41025;0.00356;119.054;
1911;J1830-1313;277.67492;-13.22117;0.7471876682;537.0;
1912;J1840-0626;280.06796;-6.43761;1.8933526999;748.0;
1913;J1846-07492;281.53333;-7.82033;0.861379642641;192.0;
1914;J2013+31;303.3975;31.0118;0.2760439;134.3;
1915;J1712-39-1;258.14583;-39.71667;0.778149;525.0;
1916;J1712-39-2;258.14583;-39.71667;0.0925277;713.0;
1917;J1924+16;291.2383;16.5258;2.9352245;565.3;
1918;J1753-2240;268.41596;-22.68111;0.0951378101526;158.6;
1919;J1928+15;292.08333;15.21667;0.403;242.0;
1920;J1851-0029;282.97955;-0.49947;0.518721435025;510.0;
1922;J1423-56;215.75;-56.78333;1.42721;32.9;
1924;J1423-6953;215.86163;-69.89523;0.333410710172;123.98;
1925;J1824-2452F;276.13671;24.86978;0.002451;123.8;
1926;J1824-2452G;276.13671;24.86978;0.005909;119.4;
1927;J1824-2452D;276.13671;24.86978;0.079832;119.5;
1928;J1824-2452E;276.13671;24.86978;0.00542;119.8;
1929;J1824-2452B;276.13671;24.86978;0.006547;119.5;
1930;J1824-2452C;276.13671;24.86978;0.004159;120.7;
1931;J1826-1419;276.67663;-14.32267;0.770620171033;160.0;
1932;J1824-2452L;276.13671;24.86978;4.10011;119.0;
1933;J1824-2452J;276.13671;24.86978;0.004039;119.2;
1934;J1824-2452K;276.13671;24.86978;4.46105;119.8;
1935;J1824-2452H;276.13671;24.86978;0.004629;121.5;
1937;J1747-2647;266.87873;-26.78722;0.500254454491;570.0;
1938;J2240+5832;340.17891;58.54376;0.1399345;263.5;
1939;J1907+06;286.7908333;6.50364;0.3236225;427.575;
1941;J1856+02;284.2271;2.7527;0.0809012;621.8;
1942;J1705-43;256.25;-43.61667;0.222561;184.0;
1943;J1859+06;284.9308333;6.08028;0.508564;381.8;
1944;J1622-4950;245.68667;-49.84844;4.3261;820.0;
1945;J1803-3002C;270.89208;-30.03389;5.84;194.5;
1946;J1803-3002B;270.89208;-30.03389;4.397;192.6;
1947;J1858+02;284.57625;2.66456;0.19763687;501.279;
1948;J1936+2025;294.1458333;20.4280556;0.08012227;182.0;
1949;J1937+2950;294.44835;29.83383;1.65742878336;113.8;
1951;J1536-5907;234.07383;-59.11767;0.55784066031;316.0;
1952;J1802-33;270.5;-33.78333;2.461052;254.0;
1953;J1810-01;272.5;-1.3;0.744976;135.0;
1954;J1801-0857D;270.48069;-8.95676;0.004226532003547;174.71;
1955;J1801-0857B;270.46069;-8.95911;0.02896158773099;182.39;
1956;J1801-0857C;270.46142;-8.95908;0.00373869966067;182.26;
1957;J1855+02;283.9225;2.1097;0.2468168;848.0;
1958;J1907+0602;286.97796;6.03781;0.10663173347;82.1;
1962;J2007+2722;301.81571;27.37992;0.024497388537;127.0;
1963;J1636-4440;249.06887;-44.67361;0.20664850874;449.0;
1964;J1949+31;297.3583;31.0922;0.0131346;164.4;
1965;J1924+1645;291.0541667;16.7530556;0.1580475;207.0;
1966;J1946+24;296.5;23.96667;4.729;96.0;
1967;J1824-2452I;276.13671;24.86978;0.00393185;119.0;
1968;J1708-35;257.0;-35.11667;0.004505;146.0;
1969;J1937+20;294.415;20.1873;0.6869749;310.9;
1970;J1929+1905;292.3833333;19.0952778;0.3392421;554.0;
1972;J1854+03;283.5375;3.06667;4.557818;192.4;
1974;J1848+03;282.1875;3.8521;0.191449;353.3;
1975;J1648-36;252.0;-36.08333;0.212316;222.0;
1976;J1707-44;256.75;-44.2;5.763752;380.0;
1977;J1921+1540;290.45;15.675;0.1435828;484.0;
1978;J0103+48;0.0;0.0;0.00296;53.5;
1979;J1705-61;256.25;-61.61667;0.808546;87.0;
1980;J1232-4742;188.07958;-47.71414;1.872994377;26.0;
1982;J1231-1411;187.79714;-14.19545;0.003683878711077;8.09;
1983;J1321-5922;200.41483;-59.38114;1.27905759523;383.0;
1984;J0611+14;92.8075;14.5811;0.2703277;35.4;
1985;J1748-2446Z;267.02;-24.77917;0.00246259;238.85;
1986;J1741-2054;265.48863;-20.88694;0.41369996385;4.7;
1987;J1854-15;283.5;-15.98333;3.453121;157.0;
1988;J1841-14;280.25;-14.3;6.597547;19.4;
1989;J1921+08;290.4117;8.2256;0.2106615;95.4;
1990;J1028-5819;157.11667;-58.31811;0.0914032309;96.525;
1991;J1811-49;272.75;-49.5;1.432704;49.0;
1992;J1716-4111;259.18461;-41.18597;1.03606727254;245.8;
1993;J1801-32;270.25;-32.16667;0.007454;177.0;
1994;J1900+03;285.2066667;3.14614;0.0049098;249.9;
1995;J1549-06;0.0;0.0;0.00709;21.6;
1997;J1850-0006;282.69971;-0.10725;2.191497968;570.0;
1998;J1855+0527;283.8128;5.46131;1.39348448168;362.0;
1999;J1909+06;287.35;6.66667;0.741;35.0;
2000;J1909+07;287.2833;7.8267;0.237158;537.0;
2001;J2217+5733;334.47929;57.55111;1.05684421944;162.75;
2002;J2006+31;301.5525;31.0281;0.1636928;110.0;
2003;J1330-52;202.5;-52.83333;0.648104;149.0;
2004;J1946+25;296.7429;25.5886;0.5151665;244.0;
2005;J1534-46;233.53333;-46.23333;0.364835;64.4;
2006;J1654-4245;253.592;-42.76083;1.1015546927;950.0;
2007;J1903+03;285.7979;3.4791;0.00215;297.6;
2008;J1909+0640;287.3482;6.6781;0.741673;35.5;
2009;J1627-59;246.75;-59.55;0.354239;92.0;
2010;J1928+1957;292.1083333;19.9552778;0.25785;276.0;
2011;J1925+1900;291.25;19.0;1.916;329.0;
2012;J2007+27;301.8157083;27.37992;0.02487143;127.0;
2013;J1433-6038;218.30492;-60.64297;1.9544296353;409.0;
2014;J1647-36;251.92917;-36.08333;0.210726;223.9;
2015;J1934+24;293.6558;23.8971;0.1784365;339.2;
2016;J0614-3329;93.54312;-33.49837;0.003148669579439;37.049;
2017;J1836-2354A;279.10602;-23.91455;0.0033543360829062;89.107;
2018;J1836-2354B;279.10146;-23.90797;0.003232273969155;93.3;
2019;J1823-3021E;0.0;0.0;0.004394;91.4;
2020;J1850-0026;282.56131;-0.43656;0.1666339242514;947.0;
2021;J1908+08;286.9875;8.55653;0.16761641;511.532;
2022;J1935+12;293.8125;12.05;1.9399;190.0;
2023;J1400-6325;210.19038;-63.4285;0.0311816011;563.0;
2024;J1929+1621;292.3241667;16.3631667;0.5296633;20.6;
2025;J2214+3000;333.66186;30.01062;0.003119226579079;22.557;
2026;J1244-6531;191.15958;-65.52;1.54681894;388.0;
2027;J1614-2230;243.65211;-22.50862;0.0031508076534271;34.4865;
2029;J0248+6021;42.07757;60.35964;0.217094;370.0;
2031;J1404+12;211.16667;12.05;2.65027;25.0;
2032;J1756-2619;269.33079;-26.31889;0.72451374873;534.0;
2033;J1948+23;297.0971;23.5616;0.5283512;226.1;
2034;J1948+25;297.0804;25.8782;0.196627;282.6;
2036;J1947+19;296.8263;19.9593;0.1575086;176.5;
2037;J1812-27;273.0;-27.75;0.236983;105.0;
2038;J1538-5519;234.67012;-55.32944;0.39573063893;611.0;
2039;J1124-36;0.0;0.0;0.00241;44.9;
2040;J1654-23;253.49583;-23.51667;3.98648;74.5;
2041;J1858+03;284.6133;3.7716;0.2568146;424.0;
2042;J1803-33;270.75;-33.48333;0.633412;171.0;
2043;J1701-44;255.25;-44.28333;0.755535;413.0;
2044;J1625-49;246.25;-49.25;0.355856;717.0;
2045;J1953+27;298.2846;27.5551;1.3342551;310.9;
2046;J1919+1642;289.7775;16.7127222;0.5628333;207.7;
2047;J1941+25;295.3317;25.4118;2.3060227;310.9;
2048;J1755-2025;268.89917;-20.41667;0.322231178915;364.3;
2049;J2334+6152;353.5;61.86667;0.75681;125.0;
2050;J1913+10;288.3827917;10.83689722;0.19007;230.048;
2051;J1857+02;284.3045833;2.996222222;0.77275;681.387;
2052;J2005+26;301.257875;26.923;0.66585;158.548;
2053;J1914+14;288.7235833;14.47787778;1.15948;206.035;
2054;J1913+11;288.3940833;11.04898611;0.02729;338.218;
2055;J0557+15;89.39541667;15.85713889;0.00255;102.655;
2056;J1959+3618;299.75;36.3;0.40601;315.0;
2057;J1853+03;283.3020833;2.999722222;0.58553;290.2;
2058;J1913+3733;288.25;37.55;0.85107;70.0;
2059;J1922+11;290.7038521;11.56311111;0.56207;331.295;
2060;J0325+5239;51.25;52.65;0.33662;119.0;
2061;J1855+03;283.9208333;3.118638889;1.63346;625.6;
2062;J1907+09;286.7616667;9.013333333;1.5268;189.864;
2063;J1907+03;286.795;2.938277778;0.61877;250.403;
2064;J1907+05;286.72;5.171138889;0.39759;104.561;
2065;J1906+01;286.6945833;0.917638889;0.00279;127.0;
2066;J1902+03;285.4991667;2.971194444;0.00779;254.087;
2067;J1905+04;286.2525;4.884638889;0.00609;182.859;
2068;J1902+05;285.45;5.172083333;0.65715;417.9;
2069;J1901+05;285.3425;4.999469444;0.87706;1103.561;
2070;J2216+5800;334.0;58.0;0.41909;171.0;
2071;J2215+5326;333.75;53.43333;0.75116;157.0;
2072;J0425+4936;66.25;49.6;0.92231;77.0;
2073;J2036+2834;309.0;28.56667;1.35855;117.0;
2074;J1934+1726;293.7667;17.4417;4.2;61.7;
2075;J1741+1351;265.404167;13.862222;0.003747;24.0;
2077;J1854+0306;283.512417;3.103889;4.557828;192.4;
2080;J1502-6752;225.577542;-67.871328;0.026744;151.75;
2081;J1841-0500;280.325583;-5.005417;0.912913;532.0;
2082;J1554-5209;238.613125;-52.160639;0.12523;130.8;
2083;J1513-5946;228.436583;-59.775528;1.046118;171.7;
2084;J0106+4855;16.604417;48.931056;0.083157;70.87;
2086;J1543-5149;235.933957;-51.831856;0.002057;50.92;
2090;J1840-1419;280.137333;-14.318056;6.597563;19.4;
2091;J2017+0603;304.344602;6.051547;0.002896;23.918;
2094;J0101-6422;15.296318;-64.375047;0.002573;11.926;
2096;J1807-2557;271.806917;-25.955556;2.764195;385.0;
2097;J1708-3506;257.073429;-35.106347;0.004505;146.8;
2098;J1731-1847;262.823363;-18.792428;0.002345;106.56;
2099;J1747-4035;266.870833;-40.601944;0.00165;152.9;
2100;J1622-6617;245.515279;-66.288049;0.023623;87.94;
2103;J1514-4945;228.520833;-49.758889;0.00359;31.5;
2104;J1658-5317;254.679167;-53.295833;0.00244;30.9;
2105;B1908+00A;287.796207;1.036039;0.003619;202.678;
2108;J1811-2405;272.832725;-24.088533;0.002661;60.64;
2109;J2302+4442;345.695748;44.706136;0.005192;13.762;
2110;J1902-5110;285.520833;-51.161944;0.00174;36.3;
2111;J2043+1711;310.837013;17.191374;0.00238;20.71;
2112;J1446-4701;221.64881;-47.0241;0.002195;55.834;
2114;J1103-5403;165.888725;-54.062013;0.003393;103.915;
2115;J2241-5236;340.425077;-52.610063;0.002187;11.411;
2117;J1719-1438;259.791971;-14.6336;0.00579;36.766;
2118;J1652-4406;253.247917;-44.101389;7.707184;786.0;
2119;J1952+2630;298.15;26.5;0.020732;315.4;
2120;J1017-7156;154.463868;-71.9449;0.002339;94.226;
2121;J1125-5825;171.434856;-58.421352;0.003102;124.81;
2122;J2022+3842;305.590371;38.704117;0.024289;429.1;
2124;J1712-391;258.145833;-39.716667;0.778149;525.0;
2125;J1712-392;258.145833;-39.716667;0.092528;713.0;
2126;J2030+3641;307.501087;36.690875;0.200129;246.0;
2127;B1821-24A;276.133366;-24.869673;0.003054;120.502;
2129;J1337-6423;204.383033;-64.384689;0.009423;260.32;
2130;J1801-3210;270.357871;-32.181589;0.007454;176.7;
2131;J1707-4417;256.922542;-44.288611;5.763778;380.0;
2132;J0408+55B;62.0;55.0;0.754;64.0;
2133;J1629+43;247.333333;43.9825;0.181173;7.342;
2134;J1203-62;180.75;-62.0;0.39309;285.0;
2135;J2234+0944;338.7;9.733333;0.00363;17.8;
2136;J1930+14;292.596667;14.142278;0.425713;208.055;
2137;J1931+14;292.910417;14.648778;0.593075;239.318;
2138;J1543-07;235.9375;-7.093333;0.242063;30.378;
2139;J0033+57;8.25;57.0;0.315;76.0;
2140;J1938+2013;294.677083;20.21575;0.002634;237.088;
2141;J0337+17;54.40625;17.241944;0.002733;21.32;
2142;J1902-5105;285.5;-51.083333;0.00174;36.3;
2143;J2238+6021;339.5;60.35;3.07;182.0;
2144;J2033+0042;308.379625;0.7061;5.013398;37.841;
2145;J2222-0137;335.524833;-1.621033;0.032818;3.278;
2146;J1747-4036;266.85;-40.6;0.00164;153.0;
2147;J1501-0046;225.437292;-0.7732;0.464037;22.258;
2148;J1745+1017;266.375;10.283333;0.00265;23.9;
2149;J1911+09;287.954583;9.390917;0.273706;334.657;
2150;J1124+78;171.077458;78.372944;0.004201;11.22;
2151;J1944-11;296.0375;-10.285278;0.409;31.0;
2152;J2244+63;341.0;63.0;0.461;92.0;
2153;J1816+45;274.15;45.176111;0.003193;38.896;
2154;J2013-0649;303.323958;-6.818164;0.580187;63.368;
2155;J2138+4911;324.5;49.183333;0.696;168.0;
2156;J0636+51;99.245833;51.495;0.002869;11.11;
2157;J1647+66;251.908333;66.065833;1.599862;22.739;
2158;J1913+06;288.39375;6.937806;1.257171;146.547;
2159;J0741+66;115.495833;66.336389;0.002886;14.96;
2160;J1132+24;173.0375;24.933056;0.507072;23.269;
2161;J0357+66;59.383333;66.668333;0.091507;62.31;
2162;J1914+08;288.527083;8.694472;0.14668;289.2;
2163;J1649+80;252.475;80.746944;0.002021;31.09;
2164;J1400-56;210.0;-56.0;0.4107;123.0;
2165;J1142+0119;175.675;1.316667;0.00507;19.2;
2166;J1941+43;295.383333;43.383611;0.840801;79.44;
2167;J0510+38;77.495833;38.203056;0.076564;69.226;
2168;J1940+22;295.135;22.747806;0.258897;218.081;
2169;J1623-0841;245.927958;-8.693436;0.503015;60.433;
2170;J1913+1103;288.41375;11.056222;0.92391;628.9;
2171;J1913+1102;288.395833;11.048889;0.027295;338.218;
2172;J0053+69;13.35;69.645833;0.832903;116.679;
2173;J2316+69;349.225;69.200833;0.813413;71.16;
2174;J2111+2106;317.888;21.101947;3.953853;59.772;
2175;J1851+0242;282.841667;2.710278;1.49714;534.1;
2176;J0136+63;24.079167;63.706111;0.717895;285.939;
2177;J1821+41;275.420833;41.742778;1.261787;40.312;
2178;J1320+67;200.241667;67.505;1.02862;27.981;
2179;J2024+48;306.0;48.0;1.262;99.0;
2180;J1737-0811;264.446292;-8.1858;0.004175;55.35;
2181;J1910+05;287.66875;5.293833;0.308038;305.853;
2182;J1935+52;293.770833;52.1925;0.568387;71.065;
2183;J1551-06;237.75;-6.983333;0.00709;21.6;
2184;J1938+20;294.415;20.187306;0.687082;327.394;
2185;J1432+72;218.133333;72.601667;0.041741;12.586;
2186;J1207-5050;181.75;-50.833333;0.00484;50.6;
2187;J1918+13;289.68375;13.171222;0.856741;247.412;
2188;J1903-0848;285.796917;-8.815772;0.887325;66.987;
2189;J0033+61;8.25;61.0;0.912;37.0;
2190;J2137+64;324.333333;64.3175;1.75087;105.64;
2191;J1923+2515;290.843708;25.261289;0.003788;18.858;
2192;J0608+16;92.207917;16.582583;0.9457;84.001;
2193;J1810+1744;272.575;17.733333;0.00166;39.6;
2194;J2033-1938;308.478167;-19.640842;1.281719;23.469;
2195;J2324-05;351.091667;-5.126667;0.869;15.0;
2196;J0125+62;21.425;62.598611;1.708233;117.688;
2197;J1630+37;247.575;37.533333;0.00332;14.1;
2198;J1908+0831;287.07625;8.528861;0.512203;698.1;
2199;J1555-0515;238.917083;-5.265789;0.97541;23.489;
2200;J1910+1027;287.671667;10.459611;0.53149;706.488;
2201;J0645+80;101.383333;80.148333;0.657873;49.723;
2202;J0338+66;54.645833;66.734444;1.762;66.561;
2203;J1950+24;297.703333;24.2685;0.004305;142.293;
2204;J1706+59;256.683333;59.16;1.476687;30.596;
2205;J0519+44;79.75;44.0;0.515;52.0;
2206;J2243+69;340.891667;69.659444;0.855374;68.028;
2207;J1907+02;286.795833;2.938333;0.618789;250.403;
2208;J2316+64;349.0;64.0;0.216;248.0;
2209;J2207+40;331.820833;40.956667;0.636985;11.607;
2210;J0054+66;13.5;66.0;1.39;15.0;
2211;J2111+40;317.75;40.0;4.061;120.0;
2212;J0614+83;93.5125;83.229444;1.039203;44.134;
2213;J1930-01;292.520833;-1.892222;0.593683;35.959;
2214;J1910+1017;287.6225;10.29275;0.411089;636.561;
2215;J1918-1052;289.701;-10.879547;0.798693;62.731;
2216;J2215+5135;333.75;51.583333;0.00261;69.2;
2217;J1952+25;298.095;25.20525;1.077668;245.382;
2218;J0244+14;41.211667;14.456531;2.128094;30.65;
2219;J1921+42;290.483333;42.410833;0.595186;53.184;
2220;J1612+2008;243.097583;20.138436;0.426646;19.539;
2221;J1934+19;293.585;19.437417;0.231012;97.493;
2222;J1924+17;291.103333;17.220528;0.758432;530.715;
2223;J1800+50;270.183333;50.473889;0.578364;22.55;
2224;J1124-3653;171.1;-36.883333;0.00241;44.9;
2225;J1327-0755;201.989917;-7.924944;0.002678;27.895;
2226;J2047+1053;311.9;10.883333;0.00429;34.6;
2227;J1643-10;250.758333;-10.2525;0.062716;76.004;
2228;J0533+67;83.475;67.983333;0.00439;57.4;
2229;J1912+09;288.012083;9.414278;0.323839;490.95;
2230;J0216+52;34.079167;52.231111;0.024576;22.05;
2231;J0307+7443;46.75;74.716667;0.00316;6.4;
2232;J1928+14;292.037917;14.74125;1.010937;104.164;
2233;J2129-0429;322.45;-4.483333;0.00762;16.9;
2234;J0605+37;91.325;37.966667;0.00273;21.0;
2235;J2017+59;304.470833;59.214444;0.403169;60.84;
2236;J2012-2029;303.194792;-20.49505;0.544002;37.632;
2237;J1815+55;273.7625;55.477778;0.426802;58.8;
2238;J2038+35;309.5;35.0;0.16;58.0;
2239;J0340+4130;55.1;41.5;0.0033;49.6;
2240;J2353+85;358.375;85.570556;1.011759;38.319;
2241;J1758-10;269.716667;-10.265833;2.51274;119.74;
2242;J2326+6141;351.5;61.683333;0.79;33.0;
2243;J1658-5324;254.7;-53.4;0.00243;30.8;
2244;J1514-4946;228.525;-49.766667;0.00359;30.9;
2245;J1942+81;295.5125;81.100833;0.203558;40.189;
2246;J2256-1024;344.1875;-10.410278;0.002295;13.777;
2247;J1858+0319;284.664583;3.317194;0.867378;289.827;
2248;J0943+41;145.841667;41.149167;2.229489;21.286;
2249;J0419+44;64.75;44.0;1.241;71.0;
2250;J0341+5711;55.25;57.183333;1.888;100.0;
2251;J2352+65;358.0;65.0;1.164;152.0;
2252;J1954+43;298.741667;43.835556;1.386961;130.183;
2253;J0453+16;73.390917;16.109417;0.045769;30.272;
2254;J0102+4839;15.5;48.65;0.00296;53.5;
2255;J0621+25;95.3;25.133333;0.00272;83.6;
2256;J1957+25;299.401667;25.265139;0.003961;44.149;
2257;J1929+14;292.302917;13.998472;0.866916;157.532;
2258;J1929+11;292.33625;11.956722;3.218;80.0;
2259;J2205+62;331.408333;62.077222;0.322787;167.2;
2260;J1925+17;291.379167;17.364167;0.075655;223.745;
2261;J1518-0627;229.746292;-6.452136;0.794997;27.963;
2262;J1908+0833;286.987917;8.556528;0.167616;511.532;
2263;J1745-01;266.445833;-1.0625;0.679534;67.459;
2264;J0417+61;64.320833;61.135278;0.440203;70.58;
2265;J0426+4933;66.5;49.55;0.922;85.0;
2266;J0112+66;18.154167;66.361111;4.30124;112.127;
2267;J1816+4510;274.175;45.166667;0.00319;38.9;
2268;J0240+62;40.0;62.0;0.592;4.0;
2269;J0023+0923;5.875;9.383333;0.00305;14.3;
2270;J0645+51;101.491667;51.835;0.008535;18.242;
2271;J0931-19;142.866667;-19.086389;0.004638;41.483;
2272;J0241+16;40.441292;16.078508;1.54536;15.539;
2273;J1851+0232;282.781667;2.546556;0.343989;605.4;
2274;J1735-0243;263.95125;-2.7309;0.782887;55.321;
2275;J1710+49;257.620833;49.330833;0.00322;7.087;
2276;J2043+7045;310.75;70.75;0.588;57.0;
2277;J1858-2216;284.525;-22.266667;0.00238;26.6;
2278;J0158+21;29.622;21.136444;0.505285;19.629;
2279;J0610+37;92.6625;37.303889;0.443861;38.738;
2280;J1110+58;167.670833;58.866667;0.793348;26.406;
2281;J1859+76;284.754167;76.892778;1.393617;47.14;
2282;J1544+4937;236.0;49.616667;0.00216;23.2;
2283;J2222+5602;335.5;56.033333;1.336;168.0;
2284;J0848+16;132.221833;16.720361;0.452365;38.209;
2285;J1900+04;285.058333;4.652222;0.312302;638.958;
2286;J0408+55A;62.0;55.0;1.837;55.0;
2287;J1914+07;288.589583;6.990972;0.018512;226.144;
2288;J2027+74;306.891667;74.775556;0.515229;11.064;
2289;J1906+05;286.720417;5.171139;0.397588;104.561;
2290;J1906+03;286.725;3.610556;1.259;212.0;
2291;J0749+57;117.483333;57.002778;1.174875;26.61;
2292;J0519+54;79.95;54.421667;0.340194;42.598;
2293;J0325+67;51.475;67.819444;1.364741;65.268;
2294;J1939+66;294.954167;66.193889;0.022261;41.221;
2295;J2210+52;332.720833;57.492222;2.05743;189.433;
2296;J0413+58;63.25;58.0;0.687;57.0;
2297;J1537+23;234.445833;23.8475;3.45;15.0;
2298;J1903+06;285.969583;6.902583;0.791215;353.302;
2299;J1704-04;256.225;-4.677222;0.238;43.0;
2300;J1922+58;290.520833;58.466389;0.529623;53.25;
2301;J2228+64;337.158333;64.963889;1.89312;194.311;
2302;J1646-2142;251.5;-21.7;0.00585;29.8;
2303;J0737+69;114.291667;69.229444;6.82424;16.288;
2304;J2213+53;333.25;53.0;0.751;161.0;
2305;J2001+42;300.375;42.721944;0.719161;54.95;
2306;J1547-0944;236.941875;-9.7355;1.576925;37.416;
2307;J0746+66;116.616667;66.608056;0.40767;27.785;
2308;J2102+38;315.5;38.0;1.19;85.0;
2309;J1905+10;286.358833;10.555989;1.726883;165.723;
2310;J1909+12;287.490417;12.082028;1.229338;292.481;
2311;J1953+67;298.3;67.029444;0.008565;57.161;
2312;J0457+23;74.276042;23.634208;0.504904;59.019;
2313;J0058+6125;14.5;61.416667;0.637;129.0;
2314;J2006+20;301.729167;20.115278;4.63;66.0;
2315;J0740+41;115.1875;41.064722;0.003139;20.833;
2316;J1933+17;293.336667;17.468472;0.02151;156.6;
2317;J1901+02;285.3875;2.593439;0.885236;403.0;
2318;J1854+0320;283.521667;3.345139;0.628499;479.482;
2319;J1101+65;165.391667;65.118333;3.63132;18.504;
2320;J1902-70;285.675;-70.883333;0.0036;19.5;
2321;J2315+58;348.75;58.0;1.061;74.0;
2322;J0359+42;59.9;41.998889;0.226478;46.24;
2323;J0059+50;14.8;50.032778;0.996009;67.008;
2324;J1628-3205;246.95;-32.083333;0.00321;42.1;
2325;J2343+6221;355.75;62.35;1.799;117.0;
2326;J2029+45;307.25;45.0;1.099;228.0;
2327;J1915+1149;288.755417;11.826306;0.100041;702.132;
2328;J1915+1144;288.891667;11.741944;0.173646;338.251;
2329;J1909+11;287.34625;11.82525;0.448956;204.452;
2330;J0213+52;33.341667;52.527222;0.376384;37.925;
2331;J1943+22;295.839125;22.168775;0.005084;174.113;
2332;J2204+27;331.214208;27.035517;0.084704;35.085;
2333;J2203+50;330.75;50.0;0.745;79.0;
2334;J0243+6027;40.75;60.45;1.473;141.0;
2335;J1312+0051;198.15;0.85;0.00423;15.3;
2336;J1627+86;246.758333;86.908056;0.395785;46.474;
2337;J0229+20;37.263583;20.9711;0.806884;26.539;
2338;J1917+11;289.254167;11.710833;5.06;319.0;
2339;J1917+17;289.367083;17.611389;0.334723;209.579;
2340;J0348+0432;57.181792;4.536514;0.039123;40.569;
2341;J1853-0649;283.355917;-6.823872;1.048132;44.541;
2342;J1444+18;221.033333;18.005556;0.132518;16.988;
2343;J2122+54;320.691667;54.545278;0.138866;31.709;
2344;J1911+37;287.858333;37.633056;0.851095;72.44;
2345;J1941+0121;295.316833;1.360972;0.217317;52.646;
2346;J1633-2009;248.480583;-20.166264;0.935557;48.201;
2347;J1301+0833;195.45;8.55;0.00184;13.2;
2348;J2030+55;307.5;55.0;0.579;60.0;
2349;J0458-0505;74.654667;-5.084758;1.88348;47.806;
2350;J1953+24;298.495833;24.128889;0.193406;80.825;
2351;J1536-4948;234.125;-49.8;0.00308;38.0;
2352;J1828+0625;277.0;6.416667;0.00363;22.4;
2353;J1937+16;294.382042;16.960667;0.003958;105.9;
2354;J1132-46;173.1375;-46.918333;0.3254;120.0;
2355;J1637-46;249.4;-46.216667;0.493091;660.4;
2356;J1932+17;293.010417;17.922361;0.041827;53.2;
2357;J0630-0046;97.612317;-0.768292;0.680575;97.3;
2358;J1929+1955;292.323214;19.918864;0.257832;281.0;
2359;J1930+17;292.683333;17.416667;1.60969;201.0;
2360;J1909+0749;287.284167;7.825556;0.237161;539.36;
2361;J1638-3951;249.564833;-39.866389;0.77113;249.0;
2362;J1838-1849;279.640792;-18.833056;0.488242;169.9;
2363;J1944+2236;296.004461;22.606283;0.003618;185.45;
2364;J1803-3329;270.935221;-33.486306;0.633412;170.9;
2365;J0627+0649;96.973452;6.831703;0.346523;86.6;
2367;J1648-6044;252.213458;-60.740417;0.583765;106.2;
2368;J1036-6559;159.0835;-65.985908;0.533502;158.36;
2369;J0658+0022;104.563371;0.376472;0.563295;122.0;
2370;J2005+3547;301.322888;35.790389;0.615034;401.6;
2371;J2105+28;316.454167;28.486944;0.405737;62.42;
2372;J0912-38;138.1125;-38.809444;1.5262;73.3;
2374;J1539-4828;234.920167;-48.4825;1.272842;117.0;
2375;J0807-5421;121.946604;-54.35735;0.526644;165.03;
2377;J0337+1715;54.432608;17.254119;0.002733;21.32;
2378;J1839+15;279.75;15.0;0.549161;68.1;
2379;J1849+01;282.46325;1.117417;1.832;213.609;
2380;J2329+16;352.458333;16.95;0.6321;31.0;
2381;J1844+0115;281.168948;1.259715;0.004186;148.22;
2382;J1705-4331;256.399642;-43.520444;0.222561;185.24;
2383;J1625-4913;246.318375;-49.229056;0.355856;720.0;
2385;J2003+2916;300.7542;29.2803;1.009885;208.699;
2386;J1935+2025;293.924754;20.427806;0.080118;182.0;
2388;J0806+08;121.520833;8.283333;2.0631;46.0;
2389;J0555+3948;88.75;39.8;1.146906;37.0;
2390;J1748-3009;267.099125;-30.153389;0.009684;420.2;
2391;J1929+62;292.4;62.267778;1.456004;67.696;
2392;J2010+2845;302.521117;28.758103;0.565369;112.47;
2393;J1644-44;251.15;-44.166667;0.173911;535.1;
2394;J1644-46;251.025;-46.433333;0.250941;405.8;
2395;J1843-14;280.75;-14.0;0.005471;114.6;
2396;J1551-4424;237.950083;-44.411667;0.67406;66.5;
2398;J1505-25;226.329167;-25.198889;0.999222;44.777;
2399;J1914+06;288.502917;6.419139;0.878855;206.72;
2400;J1938+2010;294.53475;20.181028;0.687082;327.7;
2401;J0537-69;84.429167;-69.35;0.112613;273.0;
2402;J2216+5759;334.02175;57.99825;0.419102;176.0;
2403;J1931+1816;292.9667;18.2686;0.234112;463.7;
2404;J1612-5805;243.1159;-58.091444;0.61552;171.3;
2405;J1614-38;243.679167;-38.770833;0.4641;110.0;
2406;J1949+2306;297.2805;23.115417;1.319373;196.3;
